what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals,1302073289522
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1302073291194
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1302073291460
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1302073293366
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1302073294444
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1302073294444
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1302073294507
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1302073301835
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1302073304632
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1302073306444
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1302073308898
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1302073308929
executed,command,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals,1302073311101
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1302073312444
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1302073313382
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1302073315601
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1302073323866
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1302073325241
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1302073327148
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1302073327554
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1302073331148
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1302073332007
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1302073353523
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1302073355945
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1302073368492
