what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1302071662309
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1302071662778
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1302071665528
started,bundle,org.eclipse.mylyn.java.tasks,3.0.5.v20090217-1800-e3x,org.eclipse.mylyn.java.tasks,1302071668481
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1302071672246
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1302071679403
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1302071686668
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1302071688747
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1302071692325
executed,command,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals,1302071694528
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1302071696325
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1302071696700
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1302071696747
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1302071696762
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1302071699497
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1302071705981
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1302071708403
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1302071709856
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1302071709856
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1302071709950
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1302071723997
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1302071726528
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1302071735466
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1302071738903
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1302071743247
